Stn Id,Stn Name,CIMIS Region,Month Year,Total ETo (in),qc,Total Precip (in),qc,Avg Sol Rad (Ly/day),qc,Avg Vap Pres (mBars),qc,Avg Max Air Temp (F),qc,Avg Min Air Temp (F),qc,Avg Air Temp (F),qc,Avg Max Rel Hum (%),qc,Avg Min Rel Hum (%),qc,Avg Rel Hum (%),qc,Avg Dew Point (F),qc,Avg Wind Speed (mph),qc,Avg Soil Temp (F),qc
245,Coto de Caza,South Coast Valleys,Mar 2020,3.18, ,3.71, ,376,K,11.3,K,64.6, ,45.4,K,54.7,K,99, ,55, ,78,K,47.1,K,3.4,K,58.2, 
245,Coto de Caza,South Coast Valleys,Apr 2020,4.11,K,4.92, ,461,K,14.0,K,69.8,K,51.0,K,60.0,K,99,K,58,K,79,L,52.1,L,3.5, ,61.9, 
245,Coto de Caza,South Coast Valleys,May 2020,6.43,K,0.09,K,654,K,16.4,K,78.3,K,55.5, ,66.0,K,98,K,51,K,76,K,57.7,K,3.5, ,69.2, 
245,Coto de Caza,South Coast Valleys,Jun 2020,5.93,K,0.26, ,599,K,14.0,K,78.0,K,57.4, ,65.8,L,84,K,45,K,70,L,55.1,L,3.9,K,71.3, 
245,Coto de Caza,South Coast Valleys,Jul 2020,7.43,K,0.17, ,689,K,16.6,K,84.7,K,59.2,K,70.8,K,92, ,40, ,65,K,58.1,K,3.5,K,74.4, 
245,Coto de Caza,South Coast Valleys,Aug 2020,7.16,K,0.48,K,629,K,17.9,K,88.5,K,62.4,K,74.0,K,91, ,38, ,64,L,60.5,L,3.4, ,75.9, 
245,Coto de Caza,South Coast Valleys,Sep 2020,5.56,K,0.24, ,513,K,14.4,K,89.1,K,58.3, ,71.9,K,85,K,30,K,61,L,56.2,L,3.2,K,73.8, 
245,Coto de Caza,South Coast Valleys,Oct 2020,4.40,K,0.01, ,418,K,12.1,K,82.5,K,55.0, ,67.0,K,81, ,33, ,55,K,48.0,K,3.3, ,70.3, 
245,Coto de Caza,South Coast Valleys,Nov 2020,2.81,K,0.83,K,330,K,9.1,K,72.4,K,44.6,K,56.7,K,86,K,32,K,59,K,40.7,K,3.2,K,61.8,K
245,Coto de Caza,South Coast Valleys,Dec 2020,2.49, ,0.94,K,272,K,6.7, ,70.3,K,42.5, ,55.5,K,74, ,25, ,47,K,32.2,K,3.4, ,55.8, 
245,Coto de Caza,South Coast Valleys,Jan 2021,2.68,K,2.13,K,296,K,7.7, ,68.5,K,43.0,K,55.1,K,81,K,33,K,56,K,36.7,K,3.5, ,55.1, 
245,Coto de Caza,South Coast Valleys,Feb 2021,3.18,K,0.09, ,400,K,8.4,K,69.5, ,43.7, ,55.5,K,86, ,33, ,58,K,38.2,K,3.4, ,56.3, 
245,Coto de Caza,South Coast Valleys,Mar 2021,4.13,K,1.91,K,468,K,9.3,K,67.0,K,42.3,K,54.2,K,95,K,41,K,67,K,41.7,K,3.5, ,57.1, 
245,Coto de Caza,South Coast Valleys,Apr 2021,4.97,K,0.14,K,542,K,12.1, ,73.1,K,49.2, ,60.4,K,96,K,46,K,70,K,48.8,K,3.6, ,63.6, 
245,Coto de Caza,South Coast Valleys,May 2021,5.65,K,0.05, ,590,K,14.9, ,73.3,K,54.1, ,62.2,K,99, ,55, ,79,K,55.2,K,4.0,K,68.0, 
245,Coto de Caza,South Coast Valleys,Jun 2021,6.98,K,0.00, ,692,K,17.3,K,82.0,K,57.3, ,67.6,L,99,K,48,K,75,L,59.0,L,3.9,K,72.3, 
245,Coto de Caza,South Coast Valleys,Jul 2021,7.33,K,0.04, ,659, ,20.8,K,87.8, ,63.8, ,74.2,K,99,K,44,K,72,K,64.4,K,3.8, ,75.9, 
245,Coto de Caza,South Coast Valleys,Aug 2021,6.34,K,0.05,K,573,K,17.0,K,84.7,L,58.3,K,69.6,K,97,K,43,K,69,L,58.7,L,3.5,K,75.7,K
245,Coto de Caza,South Coast Valleys,Sep 2021,4.98,K,0.17,K,500,K,15.7,K,82.8,L,55.8,K,66.9,K,98,K,43,K,71,K,56.4,K,3.2, ,73.9, 
245,Coto de Caza,South Coast Valleys,Oct 2021,3.48,K,1.09, ,396,K,11.6,K,76.9,K,50.9,K,62.8,K,86, ,38, ,62,K,46.9,K,1.8,K,67.3, 
245,Coto de Caza,South Coast Valleys,Nov 2021,3.09,K,0.04, ,351,K,10.1, ,77.8,K,49.7,K,62.4,K,80,K,32,K,58,L,42.5,L,3.2, ,63.6, 
245,Coto de Caza,South Coast Valleys,Dec 2021,1.43,K,5.72,K,218,K,10.3, ,62.6,K,41.9,K,51.6,K,97, ,53, ,79,K,44.7,K,2.3,K,56.9, 
245,Coto de Caza,South Coast Valleys,Jan 2022,2.40,K,0.05,K,297,K,7.7,K,69.9, ,44.8,K,56.6, ,79, ,27, ,51,K,35.9,K,2.2, ,55.6, 
245,Coto de Caza,South Coast Valleys,Feb 2022,3.22,K,0.66,K,415,K,6.0,K,71.4,K,42.6,K,57.3,K,72,K,22,K,43,L,29.9,L,3.0, ,56.1, 
245,Coto de Caza,South Coast Valleys,Mar 2022,4.27,K,1.85, ,501,K,9.6,K,72.4,K,45.7, ,58.4,K,88,K,34,K,59,K,41.8,K,2.4,K,59.7, 
245,Coto de Caza,South Coast Valleys,Apr 2022,4.90,K,0.25,K,579,K,12.0,K,74.7,K,50.1,K,60.8,L,93,K,42,K,70,L,49.9,L,1.6,K,64.9, 
245,Coto de Caza,South Coast Valleys,May 2022,5.46,K,0.01,K,605,K,14.0,K,74.0,K,52.7,K,62.3,K,96,K,51,K,75,L,53.6,L,1.7,K,68.1, 
245,Coto de Caza,South Coast Valleys,Jun 2022,7.20,K,0.00, ,714,K,15.8,K,84.0,K,57.0,K,68.8,K,96, ,40, ,67,K,56.6,K,2.7,K,71.8, 
245,Coto de Caza,South Coast Valleys,Jul 2022,7.36, ,0.00, ,688,K,18.0, ,84.6, ,60.3, ,70.3, ,96, ,44, ,71, ,60.4, ,3.8, ,73.8, 
245,Coto de Caza,South Coast Valleys,Aug 2022,7.19,K,0.00, ,601,K,18.8,K,89.9,K,63.5, ,74.9,K,94, ,36, ,65,K,61.6,K,3.6,K,75.2, 
245,Coto de Caza,South Coast Valleys,Sep 2022,5.22,K,0.17, ,478, ,19.0,K,88.5,K,63.5,K,74.7,K,93,K,40,K,64,L,61.1,L,3.2,K,76.0, 
245,Coto de Caza,South Coast Valleys,Oct 2022,3.62,K,0.28, ,371,K,16.3, ,79.5, ,57.1, ,66.5,K,94, ,48, ,73,K,56.9,K,2.9, ,71.0, 
245,Coto de Caza,South Coast Valleys,Nov 2022,2.79, ,3.28, ,318,K,7.8,K,69.3, ,44.2,K,56.3, ,78, ,32, ,53,K,35.6,K,3.6,K,60.5, 
245,Coto de Caza,South Coast Valleys,Dec 2022,1.76,K,3.58,K,233, ,9.3, ,64.8,K,43.6,K,53.0,K,88, ,44, ,69,K,42.0,K,2.3, ,56.5, 
245,Coto de Caza,South Coast Valleys,Jan 2023,1.96,K,4.78,K,242,K,8.7,K,62.5, ,42.9, ,52.3,K,85,K,45,K,65, ,39.3, ,3.1,K,55.0,K
245,Coto de Caza,South Coast Valleys,Feb 2023,2.58,K,0.79,K,331,K,6.8,K,63.7, ,40.0, ,52.0, ,76, ,33, ,54,K,33.1,K,3.5,K,53.5, 
245,Coto de Caza,South Coast Valleys,Mar 2023,2.81, ,8.81,K,353,K,9.7,K,61.7, ,43.6,K,52.4,K,90, ,50, ,73,K,43.2,K,3.4,K,55.9, 
245,Coto de Caza,South Coast Valleys,Apr 2023,4.60, ,0.13,K,524,K,12.2,K,71.0, ,48.6,K,58.7,K,94,K,49,K,72,K,49.0,K,3.6,K,60.5,K
245,Coto de Caza,South Coast Valleys,May 2023,3.50, ,0.57,K,406, ,14.5, ,67.7,K,53.4, ,58.9, ,95, ,67, ,85, ,54.3, ,3.6,K,63.9, 
245,Coto de Caza,South Coast Valleys,Jun 2023,4.42,K,0.11,K,486, ,15.3, ,72.3,K,54.3,K,62.2, ,95, ,60, ,80, ,55.9, ,3.3, ,66.5, 
245,Coto de Caza,South Coast Valleys,Jul 2023,7.15, ,0.00, ,641, ,18.0,K,88.3, ,60.3, ,72.3, ,94, ,38, ,68,L,60.6,L,3.5, ,73.0, 
245,Coto de Caza,South Coast Valleys,Aug 2023,6.42, ,2.71, ,578,K,19.3,K,88.0, ,61.4,K,73.6,K,95, ,41, ,69,K,62.3,K,3.4,K,75.1, 
245,Coto de Caza,South Coast Valleys,Sep 2023,3.80, ,0.24, ,381, ,18.5,K,79.7,K,59.7, ,68.6, ,95, ,55, ,78,K,61.2,K,3.1,K,73.8, 
245,Coto de Caza,South Coast Valleys,Oct 2023,4.23, ,0.07, ,405,K,14.1,K,82.3, ,54.5, ,67.2, ,88, ,38, ,63,K,51.7,K,3.2,K,69.4, 
245,Coto de Caza,South Coast Valleys,Nov 2023,3.02, ,0.44, ,301,K,8.5,K,74.6, ,48.3,K,60.7, ,75, ,28, ,49,K,37.7,K,3.4,K,62.0, 
245,Coto de Caza,South Coast Valleys,Dec 2023,2.04, ,1.59,K,242, ,10.4,K,68.3, ,45.1,K,55.4, ,91, ,46, ,70,K,44.2,K,2.8,K,58.6,K
246,Markleeville,Eastern Sierra Basin & Range,Jan 2018,,N,3.46,K,206, ,4.6,K,53.0,K,26.7,K,39.3,K,83, ,34, ,57,K,24.4,K,6.0,K,38.8,K
246,Markleeville,Eastern Sierra Basin & Range,Feb 2018,,N,5.86,K,316, ,3.3, ,48.7,K,17.3,K,32.6,K,81, ,30, ,53,K,16.8,K,6.7,K,37.1, 
246,Markleeville,Eastern Sierra Basin & Range,Mar 2018,,N,11.06,K,393, ,4.4,K,50.4,K,23.5,K,36.6,K,83, ,36, ,59,K,22.8,K,8.0,K,37.7,K
246,Markleeville,Eastern Sierra Basin & Range,Apr 2018,,N,14.83,K,529, ,4.9,K,61.7,K,30.2,K,46.9,K,75, ,26, ,45,K,26.0,K,8.6,K,44.4,K
246,Markleeville,Eastern Sierra Basin & Range,May 2018,,N,0.56,K,551, ,7.4, ,67.6, ,37.1, ,53.4, ,85, ,32, ,54, ,36.2, ,6.2,K,53.9,K
246,Markleeville,Eastern Sierra Basin & Range,Jun 2018,,N,0.00, ,719, ,6.3, ,80.9, ,41.0,K,63.8, ,63, ,17, ,32, ,32.5, ,7.2,K,58.5,K
246,Markleeville,Eastern Sierra Basin & Range,Jul 2018,,N,0.00, ,609, ,9.0,K,90.3, ,53.0, ,72.7,K,61,K,16,K,33,K,40.7,K,6.3,K,63.9,K
246,Markleeville,Eastern Sierra Basin & Range,Aug 2018,,N,0.00, ,597, ,6.1,K,87.5, ,47.0, ,68.9, ,54, ,11, ,25,K,31.3,K,6.6,K,62.9,K
246,Markleeville,Eastern Sierra Basin & Range,Sep 2018,,N,0.00, ,507, ,4.6,K,79.8, ,42.0,K,61.5, ,49, ,11, ,25,K,24.3,K,7.8,K,56.2,K
246,Markleeville,Eastern Sierra Basin & Range,Oct 2018,,N,0.24,K,355, ,4.7,K,64.3, ,31.2,K,47.6,K,69, ,23, ,42,K,24.3,K,6.1,K,49.6,K
246,Markleeville,Eastern Sierra Basin & Range,Nov 2018,,N,4.39,K,256, ,3.6,K,54.3, ,22.7, ,37.5, ,71, ,27, ,46,K,17.2,K,6.0,K,41.2,K
246,Markleeville,Eastern Sierra Basin & Range,Dec 2018,,N,2.05,K,178, ,3.9, ,45.4,K,21.3,K,32.5,K,84, ,43, ,65,K,20.7,K,6.4,K,37.0, 
246,Markleeville,Eastern Sierra Basin & Range,Jan 2019,,N,9.54, ,198, ,4.6, ,46.9,K,22.9, ,33.6, ,87, ,46, ,69, ,24.5, ,6.6,K,34.8, 
246,Markleeville,Eastern Sierra Basin & Range,Feb 2019,,N,27.52,K,274, ,3.8, ,39.7,K,17.1,K,28.5,K,88, ,49, ,69,K,19.3,K,11.3,K,35.0, 
246,Markleeville,Eastern Sierra Basin & Range,Mar 2019,,N,0.04,K,413, ,4.4, ,50.8, ,25.9,K,37.5,K,83, ,35, ,58,K,23.4,K,7.7,K,38.5,K
246,Markleeville,Eastern Sierra Basin & Range,Apr 2019,,N,0.10, ,547, ,5.5, ,63.0, ,31.0, ,48.3, ,77, ,29, ,48, ,28.9, ,8.5,K,45.9, 
246,Markleeville,Eastern Sierra Basin & Range,May 2019,4.60,L,1.02,K,576, ,6.0, ,64.0,K,34.0,K,49.5,K,81, ,29, ,51,K,31.3,K,7.7,K,50.9,K
246,Markleeville,Eastern Sierra Basin & Range,Jun 2019,8.39, ,0.13,K,693, ,7.1,K,78.4, ,41.9,K,61.8, ,69, ,19, ,37,K,34.7,K,7.2,K,58.8,K
246,Markleeville,Eastern Sierra Basin & Range,Jul 2019,9.01,K,0.23,K,667,K,8.3,K,84.8, ,47.6, ,68.5,K,65,K,18,K,35,K,38.8,K,7.5,K,64.1,K
246,Markleeville,Eastern Sierra Basin & Range,Aug 2019,6.15,K,0.13,K,612, ,9.4,L,86.9,L,47.8,L,68.5,L,75,L,28,L,36,L,39.0,L,7.2,K,64.6,K
246,Markleeville,Eastern Sierra Basin & Range,Sep 2019,5.83,K,1.13,K,490, ,6.2,L,65.5,L,35.8,L,51.0,L,81,L,30,L,49,L,32.2,L,8.4,K,57.9,K
246,Markleeville,Eastern Sierra Basin & Range,Oct 2019,4.05, ,0.14,K,385, ,3.6,K,61.3,K,24.5,K,43.4,K,63, ,19, ,37,L,18.6,L,6.8,K,47.5,K
246,Markleeville,Eastern Sierra Basin & Range,Nov 2019,2.26, ,0.50, ,249, ,3.7,K,55.3,K,24.5, ,39.1, ,69, ,31, ,49,K,19.2,K,5.7,K,42.9,K
246,Markleeville,Eastern Sierra Basin & Range,Dec 2019,1.41,K,3.46, ,163, ,4.6, ,44.1, ,23.6,K,32.7,K,90, ,54, ,73,K,24.0,K,6.5,K,37.9, 
246,Markleeville,Eastern Sierra Basin & Range,Jan 2020,2.24, ,1.98,K,217, ,4.0, ,49.8, ,23.3, ,36.3, ,79, ,33, ,54, ,20.8, ,8.1,K,37.2, 
246,Markleeville,Eastern Sierra Basin & Range,Feb 2020,2.98,K,0.29, ,343, ,3.2,K,53.5,K,20.6,K,36.3,K,73,K,21,K,44,K,15.7,K,6.8,K,37.6, 
246,Markleeville,Eastern Sierra Basin & Range,Mar 2020,3.67, ,1.89,K,413, ,4.3, ,49.6,K,24.5,K,36.5,K,84, ,40, ,60,K,23.3,K,8.2,K,39.5,K
246,Markleeville,Eastern Sierra Basin & Range,Apr 2020,5.25,K,1.45,K,524, ,5.6, ,60.1, ,29.8,K,46.1, ,82, ,31, ,52, ,29.0, ,7.2,K,48.4,K
246,Markleeville,Eastern Sierra Basin & Range,May 2020,7.44, ,1.10,K,643, ,6.1, ,67.9, ,36.7,K,54.3, ,70, ,27, ,43, ,31.2, ,8.6,K,56.0, 
246,Markleeville,Eastern Sierra Basin & Range,Jun 2020,8.31, ,0.55,K,683, ,7.2, ,75.9,K,41.3,K,60.8,K,71, ,23, ,39,K,35.4,K,8.2,K,59.8,K
246,Markleeville,Eastern Sierra Basin & Range,Jul 2020,8.64,K,0.11, ,633, ,7.8,K,86.2, ,46.3, ,68.0,K,63,K,17,K,34,K,37.5,K,7.2,K,62.7,K
246,Markleeville,Eastern Sierra Basin & Range,Aug 2020,8.06,K,0.22,L,569,L,8.0,L,88.4,L,50.2,L,70.6,L,59,L,15,L,31,L,37.9,L,7.3,L,65.0,L
246,Markleeville,Eastern Sierra Basin & Range,Sep 2020,5.97, ,0.03, ,438, ,6.1, ,79.7, ,43.8,K,62.7, ,56, ,16, ,31, ,31.4, ,6.8,K,57.0,K
246,Markleeville,Eastern Sierra Basin & Range,Oct 2020,4.35,K,0.01, ,372, ,4.1,K,70.5, ,33.4,K,51.3,K,52, ,16, ,32,K,21.3,K,5.9,K,51.5, 
246,Markleeville,Eastern Sierra Basin & Range,Nov 2020,2.54,K,11.39,K,269,K,3.7, ,52.7,K,23.5,K,37.8,K,76, ,30, ,51,K,19.5,K,7.4,K,43.4, 
246,Markleeville,Eastern Sierra Basin & Range,Dec 2020,1.69, ,0.00, ,210, ,3.7, ,47.0,K,20.5, ,32.9, ,82, ,37, ,61, ,19.7, ,6.3,K,37.8, 
246,Markleeville,Eastern Sierra Basin & Range,Jan 2021,1.82,K,0.00, ,210, ,3.9, ,47.2,K,21.7,K,33.8,K,84, ,36, ,60,K,20.5,K,6.7,K,36.6, 
246,Markleeville,Eastern Sierra Basin & Range,Feb 2021,2.58, ,0.07,K,338, ,3.8, ,48.6, ,22.0, ,34.7, ,80, ,33, ,55, ,19.7, ,7.9,K,36.9, 
246,Markleeville,Eastern Sierra Basin & Range,Mar 2021,4.18,K,0.56,K,431, ,3.4,K,52.1,K,22.6,K,37.7,K,75,K,24,K,45,K,17.4,K,8.7,K,39.8, 
246,Markleeville,Eastern Sierra Basin & Range,Apr 2021,6.25, ,0.15,K,586, ,4.2, ,62.6, ,28.7,K,47.2,K,69, ,21, ,39,K,22.6,K,8.2,K,47.2,K
246,Markleeville,Eastern Sierra Basin & Range,May 2021,7.42, ,0.04,K,644, ,5.4,K,69.0,K,34.5,K,53.7,K,71, ,23, ,40,K,28.7,K,7.7,K,55.4,K
246,Markleeville,Eastern Sierra Basin & Range,Jun 2021,9.16, ,0.03,K,679, ,7.4, ,83.4, ,48.5,K,67.9, ,56, ,18, ,31, ,36.0, ,8.9,K,61.9, 
246,Markleeville,Eastern Sierra Basin & Range,Jul 2021,8.29,K,0.02, ,534, ,9.1,K,89.3, ,54.1, ,73.1,K,60,K,18,K,33,K,41.4,K,7.6,K,64.5, 
246,Markleeville,Eastern Sierra Basin & Range,Aug 2021,8.13,K,0.05,K,525,K,6.6,K,85.6,K,47.9, ,68.8,K,54,K,14,K,27,K,33.1,K,7.7,K,61.6,K
246,Markleeville,Eastern Sierra Basin & Range,Sep 2021,6.73, ,0.07, ,478, ,5.5,K,80.0, ,42.6,K,62.5, ,53, ,14, ,28,K,28.4,K,7.8,K,57.2,K
246,Markleeville,Eastern Sierra Basin & Range,Oct 2021,4.01,K,3.85,K,338, ,5.3,K,62.2,K,34.9,K,48.2,K,71,K,29,K,47,K,27.3,K,8.6,K,49.5,K
246,Markleeville,Eastern Sierra Basin & Range,Nov 2021,2.87, ,0.24, ,266, ,4.8,K,58.9,K,29.2,K,43.7,K,78, ,28, ,50,K,24.9,K,7.2,K,45.6, 
246,Markleeville,Eastern Sierra Basin & Range,Dec 2021,1.54,K,0.99, ,183, ,4.1, ,45.5,K,20.6, ,32.4, ,86, ,43, ,65, ,21.3, ,9.0,K,38.9, 
246,Markleeville,Eastern Sierra Basin & Range,Jan 2022,2.03, ,0.09, ,258, ,3.6, ,48.7,K,21.3,K,33.2,K,79, ,33, ,57,K,18.8,K,6.2,K,35.3, 
246,Markleeville,Eastern Sierra Basin & Range,Feb 2022,2.48, ,0.00, ,344, ,3.3, ,49.5,K,19.0,K,32.8,K,78, ,28, ,53,K,16.8,K,6.1,K,35.7, 
246,Markleeville,Eastern Sierra Basin & Range,Mar 2022,4.47, ,0.04, ,429, ,4.3, ,57.8,K,26.2,K,42.7,K,78, ,24, ,46,K,22.9,K,7.5,K,41.6, 
246,Markleeville,Eastern Sierra Basin & Range,Apr 2022,6.07, ,0.27,K,566, ,4.4,K,58.3,K,29.4,K,45.2,K,70, ,26, ,43,K,23.2,K,10.3,K,45.7,K
246,Markleeville,Eastern Sierra Basin & Range,May 2022,7.47,K,0.01, ,664, ,5.3,K,65.8,K,33.7,K,51.7,K,68, ,24, ,39,L,28.6,L,8.5,K,52.2,K
246,Markleeville,Eastern Sierra Basin & Range,Jun 2022,8.46, ,0.06, ,661, ,6.9, ,77.0,K,42.5,K,62.3,K,64, ,23, ,36,K,34.6,K,8.8,K,55.7,K
246,Markleeville,Eastern Sierra Basin & Range,Jul 2022,9.64, ,0.00, ,656, ,8.0,K,87.0, ,51.7,K,72.0, ,56, ,17, ,30,K,38.1,K,8.2,K,60.0,K
246,Markleeville,Eastern Sierra Basin & Range,Aug 2022,7.79,K,1.65,K,560,K,9.6,K,85.9,K,50.9, ,69.8,K,68,K,22,K,38,L,42.0,L,7.0,K,64.0,K
246,Markleeville,Eastern Sierra Basin & Range,Sep 2022,5.98,K,0.09, ,444, ,7.5,K,79.4,K,46.5,K,63.7,K,65,K,23,K,40,K,36.9,K,7.5,K,60.0, 
246,Markleeville,Eastern Sierra Basin & Range,Oct 2022,4.35, ,0.01, ,381, ,4.5, ,69.7,K,33.6, ,51.2,K,60, ,16, ,35,K,23.9,K,6.2,K,52.8, 
246,Markleeville,Eastern Sierra Basin & Range,Nov 2022,1.95,K,0.84,K,256, ,3.6, ,46.9,K,18.6,K,31.4,K,83, ,38, ,60,K,18.7,K,6.9,K,42.9, 
246,Markleeville,Eastern Sierra Basin & Range,Dec 2022,1.31,K,23.56,K,170, ,4.0, ,43.6,K,18.9,K,29.4,K,86, ,51, ,72,K,21.0,K,8.0,K,38.0, 
246,Markleeville,Eastern Sierra Basin & Range,Jan 2023,1.19,K,0.00, ,207, ,3.7, ,40.2,K,13.0,K,25.1,K,91,K,52,K,76,L,19.6,L,6.5,K,35.9, 
246,Markleeville,Eastern Sierra Basin & Range,Feb 2023,1.86, ,0.00, ,302, ,3.2, ,43.1,K,14.7,K,27.3, ,82, ,42, ,64, ,16.2, ,8.1, ,34.9, 
246,Markleeville,Eastern Sierra Basin & Range,Mar 2023,3.15, ,0.00, ,416,K,3.9, ,43.4,K,21.5,K,32.2,K,84, ,42, ,63,K,20.6,K,9.3,K,33.1,K
246,Markleeville,Eastern Sierra Basin & Range,Apr 2023,6.04, ,0.00, ,583, ,4.5, ,60.2,K,29.7,K,45.7,K,70, ,25, ,42,K,23.4,K,8.7,K,40.9,K
246,Markleeville,Eastern Sierra Basin & Range,May 2023,6.11, ,0.00, ,559, ,6.9, ,66.5,K,36.3, ,51.9, ,80, ,33, ,53, ,34.6, ,7.4,K,51.1,K
246,Markleeville,Eastern Sierra Basin & Range,Jun 2023,6.69, ,0.05, ,616, ,8.4,K,71.6,K,39.7,K,57.1,K,82, ,32, ,52,K,39.3,K,6.4,K,58.2, 
246,Markleeville,Eastern Sierra Basin & Range,Jul 2023,9.80, ,0.04, ,685, ,7.8, ,88.8, ,51.3,K,72.6,K,55, ,16, ,29,K,37.7,K,7.7,K,63.3, 
246,Markleeville,Eastern Sierra Basin & Range,Aug 2023,8.41,K,0.89,K,547, ,7.3,L,86.3,L,47.0,L,68.4,L,64,L,20,L,34,L,38.4,L,6.5,K,64.9, 
246,Markleeville,Eastern Sierra Basin & Range,Sep 2023,6.03,K,0.28,K,458, ,6.4,L,75.2,L,40.5,L,58.0,L,71,L,21,L,40,L,32.7,L,7.8,K,60.8, 
246,Markleeville,Eastern Sierra Basin & Range,Oct 2023,4.20, ,0.18, ,372, ,5.7,K,65.6,K,34.2,K,49.6,K,74, ,26, ,46,K,29.0,K,7.0,K,54.8,K
246,Markleeville,Eastern Sierra Basin & Range,Nov 2023,2.29, ,3.90, ,247, ,4.4,K,52.5, ,26.3,K,38.4, ,78, ,35, ,56,K,22.9,K,6.4,K,45.2, 
246,Markleeville,Eastern Sierra Basin & Range,Dec 2023,1.56, ,1.94,K,182, ,4.7,K,48.6, ,26.0, ,36.2, ,85, ,45, ,65,K,25.2,K,5.6, ,39.8, 
247,Jersey Island,San Francisco Bay,Jan 2018,1.02,K,3.83,K,147, ,10.8,K,58.6, ,40.5,K,49.2, ,100, ,67, ,90,K,46.0,K,4.1, ,51.1,K
247,Jersey Island,San Francisco Bay,Feb 2018,3.06,K,0.22, ,352,K,7.5,K,67.0,K,36.2,K,50.8,K,83,K,21,K,69,L,40.2,L,6.7,K,48.8,K
247,Jersey Island,San Francisco Bay,Mar 2018,4.36,K,2.85, ,367,K,3.3,K,65.9,K,42.0,K,53.6, ,63,K,5,K,37,L,18.6,L,5.9,K,52.6,K
247,Jersey Island,San Francisco Bay,Apr 2018,6.90,K,1.84, ,531,K,1.2,K,70.8, ,49.7,K,59.7, ,19,K,3,K,41,L,37.6,L,8.3, ,59.1, 
247,Jersey Island,San Francisco Bay,May 2018,8.14,K,0.00, ,656,K,5.4,K,75.1, ,53.8, ,64.0, ,56,K,7,K,51,L,44.4,L,8.2, ,62.8, 
247,Jersey Island,San Francisco Bay,Jun 2018,8.10, ,0.00, ,732,K,11.2,K,84.4, ,58.4,K,71.2, ,80,K,22,K,57,L,53.4,L,6.3,K,67.6, 
247,Jersey Island,San Francisco Bay,Jul 2018,8.72, ,0.00, ,677,K,14.7,K,86.5, ,62.8,K,73.6, ,85, ,20, ,58,L,56.1,L,9.3, ,70.1, 
247,Jersey Island,San Francisco Bay,Aug 2018,7.52,K,0.15, ,610,K,14.7,K,84.1,K,60.9,K,71.2,K,90,K,28,K,64,L,57.5,L,8.5, ,70.1, 
247,Jersey Island,San Francisco Bay,Sep 2018,6.12,K,0.01, ,514,K,11.2,K,82.9, ,55.2,K,68.3, ,87,K,17,K,62,L,54.3,L,8.3,K,67.7,K
247,Jersey Island,San Francisco Bay,Oct 2018,5.56, ,0.20, ,380,K,6.0,K,80.0, ,53.6,K,65.8,K,63,K,5,K,48,L,42.3,L,7.9,K,64.1, 
247,Jersey Island,San Francisco Bay,Nov 2018,2.04,K,2.02, ,225, ,9.8,K,69.5,K,38.8,K,52.8,K,95,K,43,K,71,K,42.8,K,4.3,K,55.4,K
247,Jersey Island,San Francisco Bay,Dec 2018,1.44, ,1.81, ,177, ,9.8, ,60.2,K,38.9, ,48.9, ,97, ,61, ,83, ,43.5, ,5.0,K,51.6, 
247,Jersey Island,San Francisco Bay,Jan 2019,1.31, ,2.99, ,182, ,10.6,K,60.3,K,39.1, ,48.9, ,99, ,68, ,88,K,45.4,K,5.0,K,49.4, 
247,Jersey Island,San Francisco Bay,Feb 2019,1.73, ,3.79, ,245,K,9.1, ,57.2,K,40.0,K,48.1,K,95, ,59, ,78,K,41.6,K,7.7,K,48.9,K
247,Jersey Island,San Francisco Bay,Mar 2019,3.22,K,2.38, ,367,K,10.9, ,64.9, ,43.7, ,53.9, ,96, ,55, ,77, ,46.6, ,6.2, ,52.6,K
247,Jersey Island,San Francisco Bay,Apr 2019,5.13, ,0.36, ,521,K,13.7,K,73.3,K,51.8, ,61.9,K,92, ,51, ,72,L,52.3,L,7.4, ,59.9, 
247,Jersey Island,San Francisco Bay,May 2019,6.22, ,1.84, ,606,K,13.6,K,72.0, ,52.4, ,61.5, ,90, ,55, ,73,K,52.7,K,9.0, ,62.0, 
247,Jersey Island,San Francisco Bay,Jun 2019,8.40,K,0.02, ,710,K,16.0,K,83.9,K,59.6,K,71.1,K,85, ,44, ,62,L,56.0,L,9.9,K,67.0, 
247,Jersey Island,San Francisco Bay,Jul 2019,8.68, ,0.00, ,685, ,17.7,K,86.1, ,61.4,K,73.5, ,85, ,44, ,62,L,58.7,L,9.3, ,69.5, 
247,Jersey Island,San Francisco Bay,Aug 2019,7.80,K,0.00, ,624, ,19.3,K,88.5,K,63.4,K,75.1,K,86, ,46, ,65,L,60.5,L,9.3, ,71.3, 
247,Jersey Island,San Francisco Bay,Sep 2019,5.79,K,0.10, ,513, ,16.4,K,84.8,K,57.6,K,71.1,K,87, ,42, ,62,L,57.2,L,7.4, ,69.9, 
247,Jersey Island,San Francisco Bay,Oct 2019,4.55,K,0.00, ,401,K,10.1,K,78.9, ,45.7,K,61.6,K,87, ,29, ,53,K,43.7,K,6.0,K,61.9,K
247,Jersey Island,San Francisco Bay,Nov 2019,2.33, ,0.11, ,258, ,10.0, ,71.6,K,38.9,K,53.0,K,98, ,40, ,72,K,44.0,K,4.8,K,55.5,K
